Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Death_Cross,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2024-07-25 00:00,2376.9,79.26,83.81,83.38,89.47,100,70,100,60.0,2.458,19.79,18.81,-4.55,-3.57,-0.02,False,True,0.184,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 01:00,2375.6,78.63,83.17,80.04,88.99,100,70,100,60.0,2.329,9.48,18.69,-4.55,-3.53,-0.18,False,True,0.15,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 02:00,2371.2,78.98,83.53,81.32,89.86,100,70,100,60.0,2.295,9.64,18.77,-4.55,-3.84,-0.13,False,True,0.038,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 03:00,2373.6,62.95,67.5,75.63,24.36,100,70,100,35.0,2.317,13.97,18.86,-4.55,-3.87,0.85,False,True,0.097,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 04:00,2374.4,62.72,67.27,74.42,24.17,100,70,100,35.0,2.44,17.77,18.92,-4.55,-3.94,1.34,False,True,0.116,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 05:00,2373.2,62.76,67.31,74.76,24.09,100,70,100,35.0,2.478,17.6,18.91,-4.55,-3.87,1.38,False,True,0.085,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 06:00,2380.8,58.71,63.26,65.76,23.78,85,70,100,35.0,2.099,32.77,19.78,-4.55,-3.63,1.83,False,True,0.276,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 07:00,2367.8,63.32,67.86,78.46,23.72,100,70,100,35.0,2.152,26.91,21.14,-4.55,-4.33,1.53,False,True,-0.054,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 08:00,2370.5,62.87,67.41,77.29,22.18,100,70,100,35.0,2.165,29.75,20.99,-4.55,-4.23,1.52,False,True,0.013,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 09:00,2364.2,63.32,67.86,80.84,21.33,100,70,100,35.0,2.001,25.97,20.78,-4.55,-4.26,1.25,False,True,-0.148,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 10:00,2366.1,63.31,67.85,81.15,20.98,100,70,100,35.0,2.086,28.73,20.9,-4.55,-4.16,1.34,False,True,-0.1,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 11:00,2362.5,60.68,65.23,80.47,20.92,85,70,100,35.0,2.611,38.08,19.6,-4.55,-4.25,1.23,False,True,-0.193,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 12:00,2361.9,57.49,62.04,81.28,20.94,65,70,100,35.0,2.693,40.39,19.57,-4.55,-4.29,1.31,False,True,-0.209,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 13:00,2355.3,61.05,65.59,82.82,20.75,85,70,100,35.0,2.695,33.33,19.62,-4.55,-4.54,0.95,False,True,-0.378,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 14:00,2356.4,61.23,65.78,83.37,21.31,85,70,100,35.0,2.825,30.84,19.16,-4.55,-4.5,0.87,False,True,-0.351,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 15:00,2361.7,60.5,65.05,78.45,21.84,85,70,100,35.0,2.71,37.91,19.77,-4.55,-4.45,1.05,False,True,-0.217,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 16:00,2363.4,56.79,61.34,75.74,22.27,65,70,100,35.0,2.863,42.88,19.16,-4.55,-4.1,1.08,False,True,-0.175,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 18:00,2362.2,59.91,64.45,72.96,23.75,85,70,100,35.0,2.872,39.37,19.16,-4.55,-3.94,1.09,False,True,-0.206,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 19:00,2362.8,60.21,64.75,73.52,25.0,85,70,100,35.0,2.94,39.14,19.18,-4.55,-3.92,1.08,False,True,-0.192,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 20:00,2361.6,60.95,65.49,76.99,25.96,85,70,100,35.0,2.823,39.14,19.1,-4.55,-3.78,1.11,False,True,-0.224,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 21:00,2372.0,56.71,61.26,71.39,26.15,65,70,100,35.0,2.014,42.17,20.63,-4.55,-3.01,1.23,False,True,0.041,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 22:00,2372.7,46.83,51.38,66.94,26.33,40,70,70,35.0,1.23,55.58,15.48,-4.55,-3.07,1.25,False,True,0.057,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-25 23:00,2370.3,50.88,55.43,66.28,26.28,65,70,70,35.0,1.24,49.77,15.37,-4.55,-3.13,1.41,False,True,-0.005,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 00:00,2368.4,44.61,49.16,68.39,26.57,40,70,55,35.0,1.16,55.36,15.34,-4.55,-3.08,1.33,False,True,-0.055,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 01:00,2372.6,45.02,49.57,70.31,27.09,40,70,55,35.0,1.155,57.83,15.47,-4.55,-2.65,1.46,False,True,0.052,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 02:00,2368.1,45.77,50.31,74.95,26.93,40,70,55,35.0,1.132,56.6,15.71,-4.55,-2.5,1.2,False,True,-0.065,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 03:00,2370.0,47.65,52.2,70.89,27.31,40,70,70,35.0,1.219,59.27,15.52,-4.55,-2.51,1.25,False,True,-0.017,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 04:00,2371.5,49.0,53.55,68.86,27.43,50,70,70,35.0,1.207,70.98,15.47,-4.55,-2.48,1.21,False,True,0.02,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 05:00,2372.3,49.24,53.78,70.09,27.61,50,70,70,35.0,1.207,70.76,15.47,-4.55,-2.3,1.38,False,True,0.04,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 06:00,2371.4,44.0,48.55,68.34,27.94,20,70,70,35.0,1.214,64.31,15.46,-4.55,-2.24,1.15,False,True,0.015,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 07:00,2371.9,44.5,49.04,70.95,28.31,20,70,70,35.0,1.322,63.0,14.55,-4.55,-2.08,1.16,False,True,0.027,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 08:00,2376.4,38.05,42.6,63.32,27.27,20,70,40,35.0,0.81,69.72,12.07,-4.55,-1.82,1.27,False,True,0.142,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 09:00,2380.4,42.49,47.03,60.75,26.45,50,70,40,35.0,0.804,72.34,12.21,-4.55,-1.74,1.53,False,True,0.244,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 10:00,2380.8,38.71,43.25,58.84,25.67,50,70,20,35.0,0.723,74.87,11.32,-4.55,-1.55,1.43,False,True,0.254,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 11:00,2384.2,33.37,37.92,56.62,25.89,20,70,20,35.0,0.723,69.3,11.43,-4.55,-1.26,1.71,False,True,0.341,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 12:00,2388.3,37.96,42.5,53.71,26.3,50,70,20,35.0,0.771,72.29,11.23,-4.55,-0.99,1.92,False,True,0.445,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 13:00,2382.4,37.19,41.74,58.5,26.91,20,70,40,35.0,0.832,65.71,12.07,-4.55,-0.97,1.71,False,True,0.292,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 14:00,2383.4,33.82,38.37,56.53,28.67,20,70,20,35.0,0.699,69.95,10.94,-4.55,-0.93,1.93,False,True,0.317,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 15:00,2385.4,33.96,38.5,56.31,29.7,20,70,20,35.0,0.706,68.08,10.95,-4.55,-0.6,1.99,False,True,0.368,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-26 16:00,2385.7,36.11,40.66,58.95,10.0,50,70,20,35.0,0.712,78.21,10.59,-4.55,-0.9,2.1,False,True,0.375,Normal,,✨ Golden Cross (bad for sell),,backfill,
2024-07-28 18:00,2394.5,25.15,29.69,48.14,10.0,65,0,20,35.0,0.614,82.15,11.74,-4.55,-0.29,2.36,False,True,0.602,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2024-07-28 19:00,2396.0,24.68,29.23,45.36,10.0,65,0,20,35.0,0.642,82.15,11.62,-4.55,-0.2,2.52,False,True,0.639,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
